station_id,lat,lon,population_1500m
527,47.44173,8.56879,16179
22,46.508486,6.499667,16946
608,46.42121,6.26294,13801
685,45.87216325637743,8.983528791038395,0
742,45.87595168951277,8.987138816048143,0
712,45.85480875418872,8.96080186040559,0
625,46.03702,8.954823,2643
765,46.345477,6.162667,2608
846,46.09704185231821,8.922324370246264,1764
784,45.8474329,9.0342084,0
752,46.027895,8.954881,1972
735,46.30442257745524,6.169752668043726,0
706,45.903314,8.979073,0
627,45.999094,8.945139,0
709,45.86959228856764,8.989624365925325,0
754,46.304039,6.179519,0
692,45.831757,9.032651,0
522,47.444516,8.582115,20556
743,45.84700376233985,9.005261994529603,0
863,46.038841,8.946213,4814
626,46.55095610567505,6.57306649851556,20359
566,47.396172,8.50373,38454
772,46.9191591,7.4383865,10583
806,46.54431490560536,6.586897691005923,35250
798,47.325159,8.647915,5248
715,45.890055,8.950718,0
751,45.92991043850694,8.938161232544616,0
723,45.854907,8.943853,0
693,45.83510206844439,9.027882228092864,0
746,45.841894,8.916675,0
724,45.85527,8.93759,0
892,45.83778,9.02214,0
713,45.87264624215591,8.953349054900483,0
721,45.85200343,9.016464562,0
11,46.521978,6.564896,17460
12,46.520723,6.568276,17100
14,46.5224054,6.5655126,17713
