bike_id,start_station_id,start_coords,end_station_id,end_coords,start_time,end_time,temperature,rain
1264,230,"(46.9547361, 7.4333909)",223,"(46.9506632, 7.4370414)",20240506_172100,20240506_172501,12.99,{'1h': 0.24}
4367,462,"(46.9558281, 7.4529965)",306,"(46.9400198, 7.4317782)",20240506_171400,20240506_172501,12.99,{'1h': 0.24}
3349,317,"(46.9460279, 7.4332165)",251,"(46.9487682, 7.4475691)",20240506_171800,20240506_172501,12.99,{'1h': 0.24}
5461,146,"(46.004469, 8.947096)",440,"(46.0166117, 8.9596513)",20240506_171901,20240506_172501,12.99,{'1h': 0.24}
1064,675,"(46.95906857, 7.47775778)",675,"(46.95906857, 7.47775778)",20240506_171000,20240506_172600,13.15,{'1h': 0.24}
3620,418,"(46.92878380186514, 7.44610102408428)",670,"(46.9313589644514, 7.446041234885444)",20240506_172300,20240506_172600,12.99,{'1h': 0.24}
1260,353,"(46.94831, 7.44035)",228,"(46.9534206, 7.4328277)",20240506_172000,20240506_172600,12.99,{'1h': 0.24}
3882,481,"(46.9320203, 7.4330474)",347,"(46.941479, 7.466444)",20240506_171600,20240506_172600,12.99,{'1h': 0.24}
3497,225,"(46.95560612233403, 7.428042090100739)",347,"(46.941479, 7.466444)",20240506_165201,20240506_172600,13.08,No rain data available
4031,484,"(46.9456022, 7.434734)",305,"(46.9413996, 7.4316924)",20240506_172201,20240506_172600,12.99,{'1h': 0.24}
453,558,"(47.370037, 8.518185)",141,"(47.366752, 8.544935)",20240506_171300,20240506_172600,12.99,{'1h': 0.24}
1941,640,"(46.795871, 7.156473)",233,"(46.802604, 7.1509925)",20240506_172201,20240506_172600,12.99,{'1h': 0.24}
1844,632,"(46.79816, 7.147493)",233,"(46.802604, 7.1509925)",20240506_172201,20240506_172600,12.99,{'1h': 0.24}
2092,8,"(46.518951, 6.562162)",14,"(46.5224054, 6.5655126)",20240506_171100,20240506_172600,12.99,{'1h': 0.24}
2793,835,"(46.95884778357857, 7.429204058387358)",353,"(46.94831, 7.44035)",20240506_171000,20240506_172600,13.15,{'1h': 0.24}
1382,816,"(46.9694975302973, 7.485804790590767)",884,"(46.973323, 7.484832)",20240506_172300,20240506_172600,12.99,{'1h': 0.24}
3506,102,"(47.3897772, 8.5166922)",540,"(47.403822, 8.546464)",20240506_171400,20240506_172701,12.99,{'1h': 0.24}
23,28,"(46.515862, 6.630461)",839,"(46.52877795845398, 6.614257776560184)",20240506_165500,20240506_172701,13.15,{'1h': 0.19}
2375,187,"(46.947127654625206, 7.46573539047808)",216,"(46.9538192, 7.4581813)",20240506_172201,20240506_172701,12.99,{'1h': 0.24}
4778,82,"(47.359675, 8.535718)",274,"(47.375991201, 8.541239126)",20240506_171800,20240506_172701,12.99,{'1h': 0.24}
3773,112,"(47.388151, 8.520449)",273,"(47.389862, 8.514605)",20240506_172400,20240506_172701,12.99,{'1h': 0.24}
2789,372,"(46.970948, 7.472052)",602,"(47.000176, 7.461966)",20240506_171300,20240506_172701,12.99,{'1h': 0.24}
3322,305,"(46.9413996, 7.4316924)",878,"(46.948670967854916, 7.408147339558864)",20240506_171100,20240506_172701,12.99,{'1h': 0.24}
4495,122,"(46.9613082, 7.4466679)",122,"(46.9613082, 7.4466679)",20240506_095300,20240506_172701,11.4,{'1h': 0.65}
2633,124,"(47.37209, 8.520482)",124,"(47.37209, 8.520482)",20240506_162301,20240506_172701,13.14,No rain data available
116,49,"(46.005707, 8.95184)",864,"(46.008146, 8.969007)",20240506_171901,20240506_172701,12.99,{'1h': 0.24}
3955,563,"(47.360004, 8.534227)",141,"(47.366752, 8.544935)",20240506_172000,20240506_172701,12.99,{'1h': 0.24}
4992,633,"(46.77787, 7.15074)",233,"(46.802604, 7.1509925)",20240506_171200,20240506_172701,13.15,{'1h': 0.24}
5671,211,"(46.383066, 6.225766)",161,"(46.38278, 6.24357)",20240506_172000,20240506_172701,12.99,{'1h': 0.24}
2018,483,"(46.9390885, 7.4286407)",842,"(46.93658906078831, 7.395474687081315)",20240506_171600,20240506_172701,12.99,{'1h': 0.24}
13,8,"(46.518951, 6.562162)",39,"(46.52804418, 6.59119606)",20240506_170700,20240506_172701,13.15,{'1h': 0.24}
3238,230,"(46.9547361, 7.4333909)",221,"(46.9519742, 7.4227466)",20240506_171800,20240506_172701,12.99,{'1h': 0.24}
4271,233,"(46.802604, 7.1509925)",635,"(46.802118, 7.146355)",20240506_172300,20240506_172701,12.99,{'1h': 0.24}
3329,484,"(46.9456022, 7.434734)",190,"(46.9603316, 7.4614522)",20240506_171400,20240506_172701,12.99,{'1h': 0.24}
2103,196,"(46.9665865, 7.4639627)",182,"(46.96274, 7.46276)",20240506_172300,20240506_172800,12.99,{'1h': 0.24}
2017,682,"(46.938845, 7.4210796)",418,"(46.92878380186514, 7.44610102408428)",20240506_171800,20240506_172800,12.99,{'1h': 0.24}
3892,596,"(46.9446088, 7.4290739)",295,"(46.9371056, 7.4178248)",20240506_171901,20240506_172800,12.99,{'1h': 0.24}
2582,479,"(46.9581458, 7.4349895)",214,"(46.94626, 7.43804)",20240506_172000,20240506_172800,12.99,{'1h': 0.24}
5809,640,"(46.795871, 7.156473)",233,"(46.802604, 7.1509925)",20240506_172300,20240506_172800,12.99,{'1h': 0.24}
4259,643,"(46.79704596417351, 7.150607035291654)",643,"(46.79704596417351, 7.150607035291654)",20240506_172501,20240506_172800,12.99,{'1h': 0.24}
2488,114,"(46.9566007, 7.4402185)",353,"(46.94831, 7.44035)",20240506_172201,20240506_172800,12.99,{'1h': 0.24}
1876,507,"(46.804568, 7.155553)",234,"(46.815219, 7.155715)",20240506_172300,20240506_172800,12.99,{'1h': 0.24}
5623,784,"(45.8474329, 9.0342084)",692,"(45.831757, 9.032651)",20240506_165800,20240506_172800,13.15,{'1h': 0.24}
2112,591,"(46.9475569, 7.4266947)",308,"(46.9465416, 7.4356627)",20240506_172501,20240506_172901,12.99,{'1h': 0.24}
4881,252,"(46.9497908, 7.4441278)",253,"(46.9534004, 7.4285549)",20240506_172100,20240506_172901,12.99,{'1h': 0.24}
4166,216,"(46.9538192, 7.4581813)",292,"(46.946604, 7.441624)",20240506_172201,20240506_172901,12.99,{'1h': 0.24}
720,388,"(47.412732, 8.544185)",366,"(47.407098, 8.55033)",20240506_172501,20240506_172901,12.99,{'1h': 0.24}
3912,550,"(46.958014, 7.444949)",230,"(46.9547361, 7.4333909)",20240506_170200,20240506_172901,13.15,{'1h': 0.24}
1978,870,"(46.85309, 9.51228)",872,"(46.85311, 9.52903)",20240506_172100,20240506_172901,12.99,{'1h': 0.24}
3465,196,"(46.9665865, 7.4639627)",217,"(46.9483305, 7.44079)",20240506_171501,20240506_172901,12.99,{'1h': 0.24}
1966,473,"(46.9491966, 7.445947)",194,"(46.95860113643669, 7.456935120256138)",20240506_172400,20240506_172901,12.99,{'1h': 0.24}
3913,251,"(46.9487682, 7.4475691)",202,"(46.9565421, 7.4317735)",20240506_171800,20240506_172901,12.99,{'1h': 0.24}
5832,237,"(46.806661, 7.1620248)",507,"(46.804568, 7.155553)",20240506_161400,20240506_172901,13.09,{'1h': 0.15}
912,86,"(47.40781197, 8.506822854)",86,"(47.40781197, 8.506822854)",20240506_161700,20240506_172901,13.09,No rain data available
3510,105,"(47.377359, 8.535855)",105,"(47.377359, 8.535855)",20240506_165201,20240506_172901,13.08,No rain data available
3878,215,"(46.9520639, 7.4615809)",254,"(46.9486345, 7.4567436)",20240506_172400,20240506_172901,12.99,{'1h': 0.24}
2374,250,"(46.9490849, 7.4444363)",326,"(46.9478691, 7.4598938)",20240506_171700,20240506_172901,12.99,{'1h': 0.24}
5887,235,"(46.793372, 7.1584206)",233,"(46.802604, 7.1509925)",20240506_172300,20240506_172901,12.99,{'1h': 0.24}
5860,647,"(46.80007, 7.140663)",233,"(46.802604, 7.1509925)",20240506_172400,20240506_172901,12.99,{'1h': 0.24}
3516,563,"(47.360004, 8.534227)",150,"(47.359884, 8.523071)",20240506_172201,20240506_172901,12.99,{'1h': 0.24}
1880,776,"(46.81936091435492, 7.102468450680388)",643,"(46.79704596417351, 7.150607035291654)",20240506_170501,20240506_172901,13.15,{'1h': 0.24}
5988,809,"(46.530961547725724, 6.570954143053104)",18,"(46.5367962297447, 6.57834071739537)",20240506_172400,20240506_172901,12.99,{'1h': 0.24}
2208,60,"(47.374785, 8.539882)",95,"(47.377148, 8.523818)",20240506_172100,20240506_172901,12.99,{'1h': 0.24}
6209,459,"(46.958241, 7.4474859)",174,"(46.9436036, 7.4071777)",20240506_170501,20240506_172901,13.15,{'1h': 0.24}
4694,702,"(47.377779, 8.546183)",445,"(47.4095467, 8.5563463)",20240506_171600,20240506_172901,12.99,{'1h': 0.24}
5890,505,"(46.811754, 7.150142)",635,"(46.802118, 7.146355)",20240506_172400,20240506_172901,12.99,{'1h': 0.24}
1699,170,"(46.420278, 6.270556)",166,"(46.425927, 6.28774)",20240506_172201,20240506_172901,12.99,{'1h': 0.24}
6179,217,"(46.9483305, 7.44079)",259,"(46.9539295, 7.4267524)",20240506_172300,20240506_173000,12.99,{'1h': 0.24}
4825,82,"(47.359675, 8.535718)",157,"(47.355381, 8.535119)",20240506_172800,20240506_173000,12.92,{'1h': 0.21}
208,170,"(46.420278, 6.270556)",169,"(46.4223802, 6.2585274)",20240506_172300,20240506_173000,12.99,{'1h': 0.24}
1619,413,"(46.9250228, 7.4154375)",682,"(46.938845, 7.4210796)",20240506_172100,20240506_173000,12.99,{'1h': 0.24}
3461,231,"(46.9524539, 7.4354213)",219,"(46.9514853, 7.4303815)",20240506_172600,20240506_173000,12.92,{'1h': 0.21}
1043,215,"(46.9520639, 7.4615809)",823,"(46.95611252733205, 7.498312728132974)",20240506_171800,20240506_173000,12.99,{'1h': 0.24}
1264,223,"(46.9506632, 7.4370414)",203,"(46.9569128, 7.4376583)",20240506_172501,20240506_173000,12.99,{'1h': 0.24}
4941,225,"(46.95560612233403, 7.428042090100739)",212,"(46.958717, 7.4646494)",20240506_171501,20240506_173000,12.99,{'1h': 0.24}
62,543,"(46.517338, 6.59775)",838,"(46.505009, 6.641321)",20240506_171600,20240506_173000,12.99,{'1h': 0.24}
2880,128,"(47.36309, 8.51813)",105,"(47.377359, 8.535855)",20240506_172100,20240506_173000,12.99,{'1h': 0.24}
2591,250,"(46.9490849, 7.4444363)",305,"(46.9413996, 7.4316924)",20240506_172300,20240506_173000,12.99,{'1h': 0.24}
1142,835,"(46.95884778357857, 7.429204058387358)",231,"(46.9524539, 7.4354213)",20240506_172501,20240506_173000,12.99,{'1h': 0.24}
2524,347,"(46.941479, 7.466444)",353,"(46.94831, 7.44035)",20240506_171800,20240506_173000,12.99,{'1h': 0.24}
1988,192,"(46.9677817, 7.4646494)",683,"(46.948471616973904, 7.450529302235038)",20240506_172000,20240506_173000,12.99,{'1h': 0.24}
1145,592,"(46.93718143594243, 7.4393978740610605)",671,"(46.92898585565497, 7.450277590824284)",20240506_172600,20240506_173100,12.92,{'1h': 0.21}
2642,701,"(47.375522, 8.547696)",452,"(47.356387, 8.526158)",20240506_171600,20240506_173100,12.99,{'1h': 0.24}
6006,311,"(46.9442197, 7.4366739)",216,"(46.9538192, 7.4581813)",20240506_172201,20240506_173100,12.99,{'1h': 0.24}
5916,635,"(46.802118, 7.146355)",239,"(46.7931454, 7.1322764)",20240506_172100,20240506_173100,12.99,{'1h': 0.24}
2050,9,"(46.519805, 6.579676)",20,"(46.506896, 6.626253)",20240506_171501,20240506_173100,12.99,{'1h': 0.24}
2459,128,"(47.36309, 8.51813)",156,"(47.386596, 8.490837)",20240506_171501,20240506_173100,12.99,{'1h': 0.24}
2516,213,"(46.9503428, 7.435298)",883,"(46.96079848478852, 7.433964120753491)",20240506_172501,20240506_173100,12.99,{'1h': 0.24}
4918,353,"(46.94831, 7.44035)",191,"(46.960116251597235, 7.454334866797193)",20240506_172400,20240506_173100,12.99,{'1h': 0.24}
4720,92,"(47.3820827, 8.5286468)",92,"(47.3820827, 8.5286468)",20240506_062700,20240506_173100,12.29,{'1h': 1.27}
4088,316,"(46.9446775, 7.4432641)",497,"(46.9579458, 7.4537747)",20240506_172000,20240506_173100,12.99,{'1h': 0.24}
4274,643,"(46.79704596417351, 7.150607035291654)",233,"(46.802604, 7.1509925)",20240506_172701,20240506_173100,12.99,{'1h': 0.24}
1178,182,"(46.96274, 7.46276)",551,"(46.957196, 7.450895)",20240506_170900,20240506_173100,12.99,{'1h': 0.24}
5921,504,"(46.799339, 7.151984)",636,"(46.806876, 7.15297)",20240506_172501,20240506_173100,12.99,{'1h': 0.24}
734,97,"(47.3771535, 8.5104883)",95,"(47.377148, 8.523818)",20240506_172600,20240506_173100,12.92,{'1h': 0.21}
4234,37,"(46.537813, 6.581462)",809,"(46.530961547725724, 6.570954143053104)",20240506_162200,20240506_173100,13.09,No rain data available
337,335,"(46.54873, 6.57476)",809,"(46.530961547725724, 6.570954143053104)",20240506_171700,20240506_173100,12.99,{'1h': 0.24}
1936,504,"(46.799339, 7.151984)",505,"(46.811754, 7.150142)",20240506_172100,20240506_173100,12.99,{'1h': 0.24}
1925,580,"(46.800445, 7.122294)",642,"(46.816013, 7.12996)",20240506_172501,20240506_173100,12.99,{'1h': 0.24}
1400,331,"(46.9458073, 7.4270475)",271,"(46.947856328360984, 7.436903989490435)",20240506_172400,20240506_173100,12.99,{'1h': 0.24}
982,117,"(46.95675, 7.46789)",547,"(46.942351, 7.452777)",20240506_172201,20240506_173100,12.99,{'1h': 0.24}
3796,195,"(46.9543451, 7.4453536)",327,"(46.938964, 7.4476281)",20240506_172201,20240506_173200,12.99,{'1h': 0.24}
1167,216,"(46.9538192, 7.4581813)",823,"(46.95611252733205, 7.498312728132974)",20240506_172000,20240506_173200,12.99,{'1h': 0.24}
4884,251,"(46.9487682, 7.4475691)",230,"(46.9547361, 7.4333909)",20240506_171600,20240506_173200,12.99,{'1h': 0.24}
2098,546,"(46.939462, 7.46973)",546,"(46.939462, 7.46973)",20240506_170200,20240506_173200,13.15,{'1h': 0.24}
1638,497,"(46.9579458, 7.4537747)",291,"(46.9635131, 7.4555218)",20240506_172701,20240506_173200,12.99,{'1h': 0.24}
5252,233,"(46.802604, 7.1509925)",778,"(46.81077819593714, 7.139183090960676)",20240506_172501,20240506_173200,12.99,{'1h': 0.24}
5810,643,"(46.79704596417351, 7.150607035291654)",507,"(46.804568, 7.155553)",20240506_172501,20240506_173200,12.99,{'1h': 0.24}
4805,362,"(47.37271, 8.530437)",105,"(47.377359, 8.535855)",20240506_172800,20240506_173200,12.92,{'1h': 0.21}
4457,504,"(46.799339, 7.151984)",237,"(46.806661, 7.1620248)",20240506_172501,20240506_173200,12.99,{'1h': 0.24}
5827,640,"(46.795871, 7.156473)",237,"(46.806661, 7.1620248)",20240506_172501,20240506_173200,12.99,{'1h': 0.24}
3349,251,"(46.9487682, 7.4475691)",226,"(46.9557805, 7.4352658)",20240506_172501,20240506_173200,12.99,{'1h': 0.24}
5240,633,"(46.77787, 7.15074)",233,"(46.802604, 7.1509925)",20240506_171901,20240506_173200,12.99,{'1h': 0.24}
2559,196,"(46.9665865, 7.4639627)",550,"(46.958014, 7.444949)",20240506_172201,20240506_173200,12.99,{'1h': 0.24}
1460,353,"(46.94831, 7.44035)",329,"(46.94167, 7.42598)",20240506_172400,20240506_173200,12.99,{'1h': 0.24}
301,36,"(46.51856, 6.50736)",32,"(46.510581, 6.496026)",20240506_172600,20240506_173200,12.92,{'1h': 0.21}
1973,223,"(46.9506632, 7.4370414)",198,"(46.9439597, 7.3746103)",20240506_171000,20240506_173200,13.15,{'1h': 0.24}
980,878,"(46.948670967854916, 7.408147339558864)",271,"(46.947856328360984, 7.436903989490435)",20240506_172000,20240506_173200,12.99,{'1h': 0.24}
3917,81,"(47.3899342, 8.5104051)",108,"(47.386741, 8.518982)",20240506_171800,20240506_173200,12.99,{'1h': 0.24}
4688,141,"(47.366752, 8.544935)",140,"(47.366904, 8.533736)",20240506_172300,20240506_173300,12.99,{'1h': 0.24}
4692,82,"(47.359675, 8.535718)",91,"(47.3917837, 8.5181701)",20240506_171200,20240506_173300,13.15,{'1h': 0.24}
4614,212,"(46.958717, 7.4646494)",883,"(46.96079848478852, 7.433964120753491)",20240506_172000,20240506_173300,12.99,{'1h': 0.24}
3356,114,"(46.9566007, 7.4402185)",217,"(46.9483305, 7.44079)",20240506_172800,20240506_173300,12.92,{'1h': 0.21}
4606,463,"(46.9593467, 7.4518043)",196,"(46.9665865, 7.4639627)",20240506_172800,20240506_173300,12.92,{'1h': 0.21}
3333,178,"(46.9372059, 7.3872274)",181,"(46.9378963, 7.3954739)",20240506_172901,20240506_173300,12.92,{'1h': 0.21}
3817,560,"(47.376467, 8.526609)",92,"(47.3820827, 8.5286468)",20240506_172901,20240506_173300,12.92,{'1h': 0.21}
4087,174,"(46.9436036, 7.4071777)",497,"(46.9579458, 7.4537747)",20240506_172000,20240506_173300,12.99,{'1h': 0.24}
1415,591,"(46.9475569, 7.4266947)",226,"(46.9557805, 7.4352658)",20240506_170200,20240506_173300,13.15,{'1h': 0.24}
2376,190,"(46.9603316, 7.4614522)",326,"(46.9478691, 7.4598938)",20240506_172400,20240506_173300,12.99,{'1h': 0.24}
1671,196,"(46.9665865, 7.4639627)",554,"(46.95251, 7.467399)",20240506_172400,20240506_173300,12.99,{'1h': 0.24}
5996,23,"(46.5175143, 6.5261484)",6,"(46.518108, 6.564945)",20240506_172100,20240506_173300,12.99,{'1h': 0.24}
3029,550,"(46.958014, 7.444949)",353,"(46.94831, 7.44035)",20240506_172701,20240506_173300,12.99,{'1h': 0.24}
5254,506,"(46.803943, 7.151989)",635,"(46.802118, 7.146355)",20240506_172800,20240506_173300,12.92,{'1h': 0.21}
6028,590,"(46.946544688600916, 7.4207811103582495)",309,"(46.9405957, 7.418738)",20240506_145200,20240506_173400,12.65,{'1h': 1.78}
5091,284,"(46.520469823395864, 6.630836110862832)",284,"(46.520469823395864, 6.630836110862832)",20240506_171700,20240506_173400,12.99,{'1h': 0.24}
6229,636,"(46.806876, 7.15297)",499,"(46.801805, 7.136609)",20240506_172701,20240506_173400,12.99,{'1h': 0.24}
2809,82,"(47.359675, 8.535718)",82,"(47.359675, 8.535718)",20240506_173200,20240506_173400,12.92,{'1h': 0.21}
1240,181,"(46.9378963, 7.3954739)",181,"(46.9378963, 7.3954739)",20240506_165900,20240506_173400,13.15,{'1h': 0.19}
733,702,"(47.377779, 8.546183)",129,"(47.379952, 8.542726)",20240506_173100,20240506_173400,12.73,{'1h': 0.15}
5609,438,"(46.0036519, 8.9529036)",43,"(46.005849, 8.961709)",20240506_172901,20240506_173400,12.92,{'1h': 0.21}
4313,230,"(46.9547361, 7.4333909)",222,"(46.9534366, 7.4239308)",20240506_172901,20240506_173400,12.92,{'1h': 0.21}
4354,324,"(46.94588, 7.41549)",882,"(46.927744881476436, 7.370069357719424)",20240506_171700,20240506_173400,12.99,{'1h': 0.24}
1403,186,"(46.9493284, 7.3939866)",174,"(46.9436036, 7.4071777)",20240506_172701,20240506_173400,12.99,{'1h': 0.24}
2021,867,"(46.9477816, 7.4365087)",331,"(46.9458073, 7.4270475)",20240506_173100,20240506_173400,12.73,{'1h': 0.15}
2254,317,"(46.9460279, 7.4332165)",252,"(46.9497908, 7.4441278)",20240506_172800,20240506_173400,12.92,{'1h': 0.21}
3312,416,"(46.93046, 7.428167)",412,"(46.9266467, 7.4359484)",20240506_172901,20240506_173400,12.92,{'1h': 0.21}
2372,302,"(46.938576, 7.437862)",271,"(46.947856328360984, 7.436903989490435)",20240506_142400,20240506_173400,12.4,{'1h': 1.78}
2092,14,"(46.5224054, 6.5655126)",8,"(46.518951, 6.562162)",20240506_173100,20240506_173500,12.73,{'1h': 0.15}
1901,507,"(46.804568, 7.155553)",795,"(46.80627599825691, 7.175202933966421)",20240506_172701,20240506_173500,12.99,{'1h': 0.24}
4802,526,"(47.395368, 8.603989)",520,"(47.40245, 8.62726)",20240506_172000,20240506_173500,12.99,{'1h': 0.24}
1642,554,"(46.95251, 7.467399)",676,"(46.9461220614124, 7.475815366515189)",20240506_173000,20240506_173500,12.92,{'1h': 0.21}
989,422,"(46.92775, 7.453419)",294,"(46.95386, 7.4365667)",20240506_171901,20240506_173500,12.99,{'1h': 0.24}
2589,828,"(46.941794, 7.390649)",296,"(46.9439259, 7.3853056)",20240506_173100,20240506_173500,12.73,{'1h': 0.15}
2305,192,"(46.9677817, 7.4646494)",122,"(46.9613082, 7.4466679)",20240506_172501,20240506_173500,12.99,{'1h': 0.24}
4992,233,"(46.802604, 7.1509925)",777,"(46.80799726436817, 7.143350342709623)",20240506_172901,20240506_173500,12.92,{'1h': 0.21}
2838,603,"(47.409405, 8.596064)",771,"(47.403145, 8.609221)",20240506_172600,20240506_173500,12.92,{'1h': 0.21}
4641,392,"(47.393309, 8.528074)",86,"(47.40781197, 8.506822854)",20240506_172400,20240506_173500,12.99,{'1h': 0.24}
923,160,"(47.385718, 8.524762)",391,"(47.401852, 8.499265)",20240506_172400,20240506_173500,12.99,{'1h': 0.24}
2638,875,"(46.86357, 9.53866)",869,"(46.847347, 9.509044)",20240506_172300,20240506_173500,12.99,{'1h': 0.24}
1648,332,"(46.943804, 7.4694264)",232,"(46.9441328, 7.449692)",20240506_172701,20240506_173500,12.99,{'1h': 0.24}
3737,323,"(46.933646280041835, 7.448225744500959)",327,"(46.938964, 7.4476281)",20240506_173100,20240506_173600,12.73,{'1h': 0.15}
868,86,"(47.40781197, 8.506822854)",361,"(47.394554, 8.522117)",20240506_172501,20240506_173600,12.99,{'1h': 0.24}
4621,869,"(46.847347, 9.509044)",873,"(46.85417, 9.52839)",20240506_172800,20240506_173600,12.92,{'1h': 0.21}
3495,292,"(46.946604, 7.441624)",183,"(46.9432034, 7.4735436)",20240506_172600,20240506_173600,12.92,{'1h': 0.21}
3410,124,"(47.37209, 8.520482)",131,"(47.365045, 8.553922)",20240506_172100,20240506_173600,12.99,{'1h': 0.24}
3855,204,"(46.9515508, 7.4345382)",479,"(46.9581458, 7.4349895)",20240506_173200,20240506_173600,12.92,{'1h': 0.21}
2859,96,"(47.378548, 8.531836)",537,"(47.416873, 8.555639)",20240506_171501,20240506_173600,12.99,{'1h': 0.24}
2572,670,"(46.9313589644514, 7.446041234885444)",230,"(46.9547361, 7.4333909)",20240506_172501,20240506_173600,12.99,{'1h': 0.24}
1005,223,"(46.9506632, 7.4370414)",230,"(46.9547361, 7.4333909)",20240506_172701,20240506_173600,12.99,{'1h': 0.24}
4919,252,"(46.9497908, 7.4441278)",883,"(46.96079848478852, 7.433964120753491)",20240506_172501,20240506_173600,12.99,{'1h': 0.24}
5677,510,"(46.808006, 7.155941)",509,"(46.796171649939694, 7.143346608386447)",20240506_172701,20240506_173600,12.99,{'1h': 0.24}
4892,231,"(46.9524539, 7.4354213)",478,"(46.9406928, 7.4431488)",20240506_170200,20240506_173600,13.15,{'1h': 0.24}
5255,642,"(46.816013, 7.12996)",535,"(46.802937, 7.167527)",20240506_170800,20240506_173600,13.15,{'1h': 0.24}
